path	deprecated	experimental	chrome	chrome_android
api.ElementInternals.ariaHasPopup	false	false	81	81
api.ElementInternals.ariaHidden	false	false	81	81
api.ElementInternals.ariaInvalid	false	false	102	102
api.ElementInternals.ariaKeyShortcuts	false	false	81	81
api.ElementInternals.ariaLabel	false	false	81	81
api.ElementInternals.ariaLevel	false	false	81	81
api.ElementInternals.ariaLive	false	false	81	81
api.ElementInternals.ariaModal	false	false	81	81
api.ElementInternals.ariaMultiLine	false	false	81	81
api.ElementInternals.ariaMultiSelectable	false	false	81	81
api.ElementInternals.ariaOrientation	false	false	81	81
api.ElementInternals.ariaPlaceholder	false	false	81	81
api.ElementInternals.ariaPosInSet	false	false	81	81
api.ElementInternals.ariaPressed	false	false	81	81
api.ElementInternals.ariaReadOnly	false	false	81	81
api.ElementInternals.ariaRelevant	false	false	81	81
api.ElementInternals.ariaRequired	false	false	81	81
api.ElementInternals.ariaRoleDescription	false	false	81	81
api.ElementInternals.ariaRowCount	false	false	81	81
api.ElementInternals.ariaRowIndex	false	false	81	81
api.ElementInternals.ariaRowSpan	false	false	81	81
api.ElementInternals.ariaSelected	false	false	81	81
api.ElementInternals.ariaSetSize	false	false	84	84
api.ElementInternals.ariaSort	false	false	81	81
api.ElementInternals.ariaValueMax	false	false	81	81
api.ElementInternals.ariaValueMin	false	false	81	81
api.ElementInternals.ariaValueNow	false	false	81	81
api.ElementInternals.ariaValueText	false	false	81	81
api.ElementInternals.checkValidity	false	false	77	77
api.ElementInternals.form	false	false	77	77
api.ElementInternals.labels	false	false	77	77
api.ElementInternals.reportValidity	false	false	77	77
api.ElementInternals.role	false	false	103	103
api.ElementInternals.setFormValue	false	false	77	77
api.ElementInternals.setValidity	false	false	77	77
api.ElementInternals.shadowRoot	false	false	88	88
api.ElementInternals.states	false	true	90	90
api.ElementInternals.validationMessage	false	false	77	77
api.ElementInternals.validity	false	false	77	77
api.ElementInternals.willValidate	false	false	77	77
api.EncodedAudioChunk	false	true	94	94
api.EncodedAudioChunk.EncodedAudioChunk	false	true	94	94
api.EncodedAudioChunk.byteLength	false	true	94	94
api.EncodedAudioChunk.copyTo	false	true	94	94
api.EncodedAudioChunk.duration	false	true	94	94
api.EncodedAudioChunk.timestamp	false	true	94	94
api.EncodedAudioChunk.type	false	true	94	94
api.EncodedVideoChunk	false	false	94	94
api.EncodedVideoChunk.EncodedVideoChunk	false	false	94	94
api.EncodedVideoChunk.byteLength	false	false	94	94
api.EncodedVideoChunk.copyTo	false	false	94	94
api.EncodedVideoChunk.duration	false	false	94	94
api.EncodedVideoChunk.timestamp	false	false	94	94
api.EncodedVideoChunk.type	false	false	94	94
api.EntrySync	true	false	13	18
api.ErrorEvent	false	false	10	18
api.ErrorEvent.ErrorEvent	false	false	16	18
api.ErrorEvent.colno	false	false	30	30
api.ErrorEvent.error	false	false	30	30
api.ErrorEvent.filename	false	false	10	18
api.ErrorEvent.lineno	false	false	10	18
api.ErrorEvent.message	false	false	10	18
api.Event	false	false	1	18
api.Event.Event	false	false	15	18
api.Event.bubbles	false	false	1	18
api.Event.cancelBubble	true	false	1	18
api.Event.cancelable	false	false	1	18
api.Event.composed	false	false	53	53
api.Event.composedPath	false	false	53	53
api.Event.currentTarget	false	false	1	18
api.Event.defaultPrevented	false	false	5	18
api.Event.eventPhase	false	false	1	18
api.Event.explicitOriginalTarget	false	false	false	false
api.Event.initEvent	true	false	1	18
api.Event.isTrusted	false	false	46	46
api.Event.originalTarget	false	false	false	false
api.Event.preventDefault	false	false	1	18
api.Event.returnValue	true	false	1	18
api.Event.srcElement	true	false	1	18
api.Event.stopImmediatePropagation	false	false	5	18
api.Event.stopPropagation	false	false	1	18
api.Event.target	false	false	1	18
api.Event.timeStamp	false	false	1	18
api.Event.type	false	false	1	18
api.EventCounts	false	false	85	85
api.EventCounts.@@iterator	false	false	85	85
api.EventCounts.entries	false	false	85	85
api.EventCounts.forEach	false	false	85	85
api.EventCounts.get	false	false	85	85
api.EventCounts.has	false	false	85	85
api.EventCounts.keys	false	false	85	85
api.EventCounts.size	false	false	85	85
api.EventCounts.values	false	false	85	85
api.EventSource	false	false	6	18
api.EventSource.EventSource	false	false	6	18
api.EventSource.EventSource.cors_support	false	false	26	26
api.EventSource.close	false	false	6	18
api.EventSource.error_event	false	false	6	18
api.EventSource.message_event	false	false	6	18
api.EventSource.open_event	false	false	6	18
api.EventSource.readyState	false	false	6	18
api.EventSource.url	false	false	18	18
api.EventSource.withCredentials	false	false	26	26
api.EventSource.worker_support	false	false	6	18
api.EventTarget	false	false	1	18
api.EventTarget.EventTarget	false	false	64	64
api.EventTarget.addEventListener	false	false	1	18
api.EventTarget.addEventListener.options_parameter	false	false	49	49
api.EventTarget.addEventListener.options_parameter.options_capture_parameter	false	false	52	52
api.EventTarget.addEventListener.options_parameter.options_once_parameter	false	false	55	55
api.EventTarget.addEventListener.options_parameter.options_passive_parameter	false	false	51	51
api.EventTarget.addEventListener.options_parameter.options_passive_parameter_default_true_touch	false	false	55	55
api.EventTarget.addEventListener.options_parameter.options_passive_parameter_default_true_wheel	false	false	73	73
api.EventTarget.addEventListener.options_parameter.options_signal_parameter	false	false	90	90
api.EventTarget.addEventListener.useCapture_parameter_optional	false	false	1	18
api.EventTarget.dispatchEvent	false	false	4	18
api.EventTarget.removeEventListener	false	false	1	18
api.EventTarget.removeEventListener.options_parameter	false	false	49	49
api.EventTarget.removeEventListener.useCapture_parameter_optional	false	false	1	18
api.ExtendableCookieChangeEvent	false	false	87	87
api.ExtendableCookieChangeEvent.ExtendableCookieChangeEvent	false	false	87	87
api.ExtendableCookieChangeEvent.changed	false	false	87	87
api.ExtendableCookieChangeEvent.deleted	false	false	87	87
api.ExtendableEvent	false	false	40	40
api.ExtendableEvent.ExtendableEvent	false	false	41	41
api.ExtendableEvent.waitUntil	false	false	40	40
api.ExtendableEvent.waitUntil.async_waitUntil	false	false	60	60
api.ExtendableMessageEvent	false	false	51	51
api.ExtendableMessageEvent.ExtendableMessageEvent	false	false	51	51
api.ExtendableMessageEvent.data	false	false	51	51
api.ExtendableMessageEvent.lastEventId	false	false	51	51
api.ExtendableMessageEvent.origin	false	false	51	51
api.ExtendableMessageEvent.ports	false	false	51	51
api.ExtendableMessageEvent.source	false	false	51	51
api.External	true	false	1	18
api.External.AddSearchProvider	true	false	1	18
api.External.IsSearchProviderInstalled	true	false	9	18
api.EyeDropper	false	true	95	false
api.EyeDropper.EyeDropper	false	true	95	false
api.EyeDropper.open	false	true	95	false
api.EyeDropper.secure_context_required	false	true	96	false
api.FeaturePolicy	false	true	74	74
api.FeaturePolicy.allowedFeatures	false	true	74	74
api.FeaturePolicy.allowsFeature	false	true	74	74
api.FeaturePolicy.features	false	true	74	74
api.FeaturePolicy.getAllowlistForFeature	false	true	74	74
api.FederatedCredential	false	true	51	51
api.FederatedCredential.FederatedCredential	false	true	51	51
api.FederatedCredential.iconURL	false	true	51	51
api.FederatedCredential.name	false	true	51	51
api.FederatedCredential.protocol	false	true	51	51
api.FederatedCredential.provider	false	true	51	51
api.FetchEvent	false	false	40	40
api.FetchEvent.FetchEvent	false	false	44	44
api.FetchEvent.clientId	false	false	49	49
api.FetchEvent.handled	false	false	86	86
api.FetchEvent.isReload	true	false	40	40
api.FetchEvent.preloadResponse	false	false	59	59
api.FetchEvent.replacesClientId	false	false	false	false
api.FetchEvent.request	false	false	40	40
api.FetchEvent.respondWith	false	false	42	42
api.FetchEvent.respondWith.networkerror_on_same-origin_cors	false	false	66	66
api.FetchEvent.respondWith.resource_url	false	true	false	false
api.FetchEvent.resultingClientId	false	false	72	72
api.File	false	false	13	18
api.File.File	false	false	38	38
api.File.lastModified	false	false	13	18
api.File.lastModifiedDate	true	false	13	18
api.File.name	false	false	13	18
api.File.type	false	false	13	18
api.File.webkitRelativePath	false	false	13	18
api.FileEntrySync	true	false	13	18
api.FileList	false	false	2	18
api.FileList.item	false	false	2	18
api.FileList.length	false	false	2	18
api.FileReader	false	false	6	18
api.FileReader.FileReader	false	false	6	18
api.FileReader.abort	false	false	6	18
api.FileReader.abort_event	false	false	6	18
api.FileReader.error	false	false	6	18
api.FileReader.error_event	false	false	6	18
api.FileReader.load_event	false	false	6	18
api.FileReader.loadend_event	false	false	6	18
api.FileReader.loadstart_event	false	false	6	18
api.FileReader.progress_event	false	false	6	18
api.FileReader.readAsArrayBuffer	false	false	6	18
api.FileReader.readAsBinaryString	false	false	6	18
api.FileReader.readAsDataURL	false	false	6	18
api.FileReader.readAsText	false	false	6	18
api.FileReader.readyState	false	false	6	18
api.FileReader.result	false	false	6	18
api.FileReader.worker_support	false	false	6	18
api.FileReaderSync	false	false	7	18
api.FileReaderSync.FileReaderSync	false	false	7	18
api.FileReaderSync.readAsArrayBuffer	false	false	9	18
api.FileReaderSync.readAsBinaryString	true	false	7	18
api.FileReaderSync.readAsDataURL	false	false	7	18
api.FileReaderSync.readAsText	false	false	7	18
api.FileReaderSync.worker_support	false	false	7	18
api.FileSystem	false	false	7	18
api.FileSystem.name	false	false	7	18
api.FileSystem.root	false	false	7	18
api.FileSystemDirectoryEntry	false	false	8	18
api.FileSystemDirectoryEntry.createReader	false	false	13	18
api.FileSystemDirectoryEntry.getDirectory	false	false	8	18
api.FileSystemDirectoryEntry.getFile	false	false	8	18
api.FileSystemDirectoryEntry.removeRecursively	true	false	8	18
api.FileSystemDirectoryHandle	false	false	86	86
api.FileSystemDirectoryHandle.@@asyncIterator	false	false	86	86
api.FileSystemDirectoryHandle.entries	false	false	86	86
api.FileSystemDirectoryHandle.getDirectoryHandle	false	false	86	86
api.FileSystemDirectoryHandle.getFileHandle	false	false	86	86
api.FileSystemDirectoryHandle.keys	false	false	86	86
api.FileSystemDirectoryHandle.removeEntry	false	false	86	86
api.FileSystemDirectoryHandle.resolve	false	false	86	86
api.FileSystemDirectoryHandle.values	false	false	86	86
api.FileSystemDirectoryReader	false	false	8	18
api.FileSystemDirectoryReader.readEntries	false	false	8	18
api.FileSystemEntry	false	false	8	18
api.FileSystemEntry.copyTo	true	false	8	18
api.FileSystemEntry.filesystem	false	false	8	18
api.FileSystemEntry.fullPath	false	false	8	18
api.FileSystemEntry.getMetadata	true	false	8	18
api.FileSystemEntry.getParent	false	false	8	18
api.FileSystemEntry.isDirectory	false	false	8	18
api.FileSystemEntry.isFile	false	false	8	18
api.FileSystemEntry.moveTo	true	false	8	18
api.FileSystemEntry.name	false	false	8	18
api.FileSystemEntry.remove	true	false	8	18
api.FileSystemEntry.toURL	true	false	8	18
api.FileSystemFileEntry	false	false	8	18
api.FileSystemFileEntry.createWriter	true	false	8	18
api.FileSystemFileEntry.file	false	false	8	18
api.FileSystemFileHandle	false	false	86	86
api.FileSystemFileHandle.createSyncAccessHandle	false	false	102	109
api.FileSystemFileHandle.createWritable	false	false	86	86
api.FileSystemFileHandle.getFile	false	false	86	86
api.FileSystemHandle	false	false	86	86
api.FileSystemHandle.isSameEntry	false	false	86	86
api.FileSystemHandle.kind	false	false	86	86
api.FileSystemHandle.move	false	true	false	false
api.FileSystemHandle.name	false	false	86	86
api.FileSystemHandle.queryPermission	false	true	86	86
api.FileSystemHandle.remove	false	true	110	110
api.FileSystemHandle.requestPermission	false	true	86	86
api.FileSystemSync	true	false	13	18
api.FileSystemSync.name	true	false	13	18
api.FileSystemSync.root	true	false	13	18
api.FileSystemSyncAccessHandle	false	false	102	109
api.FileSystemSyncAccessHandle.close	false	false	102	109
api.FileSystemSyncAccessHandle.close.sync_version	false	false	108	109
api.FileSystemSyncAccessHandle.flush	false	false	102	109
api.FileSystemSyncAccessHandle.flush.sync_version	false	false	108	109
api.FileSystemSyncAccessHandle.getSize	false	false	102	109
api.FileSystemSyncAccessHandle.getSize.sync_version	false	false	108	109
api.FileSystemSyncAccessHandle.read	false	false	102	109
api.FileSystemSyncAccessHandle.truncate	false	false	102	109
api.FileSystemSyncAccessHandle.truncate.sync_version	false	false	108	109
api.FileSystemSyncAccessHandle.write	false	false	102	109
api.FileSystemWritableFileStream	false	false	86	false
api.FileSystemWritableFileStream.seek	false	false	86	false
api.FileSystemWritableFileStream.truncate	false	false	86	false
api.FileSystemWritableFileStream.write	false	false	86	false
api.FocusEvent	false	false	26	26
api.FocusEvent.FocusEvent	false	false	26	26
api.FocusEvent.relatedTarget	false	false	26	26
api.FontData	false	true	103	false
api.FontData.blob	false	true	103	false
api.FontData.family	false	true	103	false
api.FontData.fullName	false	true	103	false
api.FontData.postscriptName	false	true	103	false
api.FontData.style	false	true	103	false
api.FontFace	false	false	35	35
api.FontFace.FontFace	false	false	35	35
api.FontFace.ascentOverride	false	false	87	87
api.FontFace.descentOverride	false	false	87	87
api.FontFace.display	false	false	60	60
api.FontFace.family	false	false	35	35
api.FontFace.featureSettings	false	false	35	35
api.FontFace.lineGapOverride	false	false	87	87
api.FontFace.load	false	false	35	35
api.FontFace.loaded	false	false	37	37
api.FontFace.status	false	false	35	35
api.FontFace.stretch	false	false	35	35
api.FontFace.style	false	false	35	35
api.FontFace.unicodeRange	false	false	35	35
api.FontFace.variant	false	false	35	35
api.FontFace.variationSettings	false	true	false	false
api.FontFace.weight	false	false	35	35
api.FontFace.worker_support	false	false	69	69
api.FontFaceSet	false	false	35	35
api.FontFaceSet.@@iterator	false	false	48	48
api.FontFaceSet.FontFaceSet	false	false	false	false
api.FontFaceSet.add	false	false	35	35
api.FontFaceSet.check	false	false	35	35
api.FontFaceSet.clear	false	false	35	35
api.FontFaceSet.delete	false	false	35	35
api.FontFaceSet.entries	false	false	48	48
api.FontFaceSet.forEach	false	false	35	35
api.FontFaceSet.has	false	false	35	35
api.FontFaceSet.keys	false	false	48	48
api.FontFaceSet.load	false	false	35	35
api.FontFaceSet.loading_event	false	false	35	35
api.FontFaceSet.loadingdone_event	false	false	35	35
api.FontFaceSet.loadingerror_event	false	false	35	35
api.FontFaceSet.ready	false	false	35	35
api.FontFaceSet.size	false	false	35	35
api.FontFaceSet.status	false	false	35	35
api.FontFaceSet.values	false	false	48	48
api.FontFaceSet.worker_support	false	false	69	69
